X,Y,Name,description,ADDRESSBLOCKHOUSENUMBER,ADDRESSBUILDINGNAME,ADDRESSPOSTALCODE,ADDRESSSTREETNAME,ADDRESSTYPE,HYPERLINK,LANDXADDRESSPOINT,LANDYADDRESSPOINT,PHOTOURL,ADDRESSFLOORNUMBER,INC_CRC,FMEL_UPD_D,ADDRESSUNITNUMBER
103.9448383,1.353646577,KOI - Tampines MRT,"KOI Singapore offers a variety of healthy options such as their signature Oolong Tea, Green Tea, and Black Tea with less sugar or no sugar. They also have Fresh Lemon Green Tea, Yakult Green Tea, and Matcha Latte with low sugar options. Some outlets also offer salads and fresh fruit cups.",20,Tampines MRT,529538,Tampines Central 1,D,,0,0,,1,D174D5945A41D286,2.02E+13,8
103.9497157,1.372449816,KOI - White Sands,"KOI Singapore offers a variety of healthy options such as their signature Oolong Tea, Green Tea, and Black Tea with less sugar or no sugar. They also have Fresh Lemon Green Tea, Yakult Green Tea, and Matcha Latte with low sugar options. Some outlets also offer salads and fresh fruit cups.",1,White Sands,518457,Pasir Ris Central Street 3,D,,0,0,,1,F256D9865F48BCB5,2.02E+13,32
103.9019882,1.406536107,KOI - Waterway Point,"KOI Singapore offers a variety of healthy options such as their signature Oolong Tea, Green Tea, and Black Tea with less sugar or no sugar. They also have Fresh Lemon Green Tea, Yakult Green Tea, and Matcha Latte with low sugar options. Some outlets also offer salads and fresh fruit cups.",83,Waterway Point,828761,Punggol Central,D,,0,0,,B1,92251D966D1DE78A,2.02E+13,K2
103.8446971,1.284998828,KOI - Chinatown Point,"KOI Singapore offers a variety of healthy options such as their signature Oolong Tea, Green Tea, and Black Tea with less sugar or no sugar. They also have Fresh Lemon Green Tea, Yakult Green Tea, and Matcha Latte with low sugar options. Some outlets also offer salads and fresh fruit cups.",133,Chinatown Point,59413,New Bridge Road,D,,0,0,,1,CA38BDBE56B3F67D,2.02E+13,39
103.9530245,1.342706186,KOI - Eastpoint Mall,"KOI Singapore offers a variety of healthy options such as their signature Oolong Tea, Green Tea, and Black Tea with less sugar or no sugar. They also have Fresh Lemon Green Tea, Yakult Green Tea, and Matcha Latte with low sugar options. Some outlets also offer salads and fresh fruit cups.",3,East Point Mall,528833,Simei Street 6,D,,0,0,,1,3050F06A9829B9AD,2.02E+13,8
103.7860668,1.436819624,KOI - Woodlands MRT,"KOI Singapore offers a variety of healthy options such as their signature Oolong Tea, Green Tea, and Black Tea with less sugar or no sugar. They also have Fresh Lemon Green Tea, Yakult Green Tea, and Matcha Latte with low sugar options. Some outlets also offer salads and fresh fruit cups.",30,Woodlands MRT,738343,Woodlands Avenue 2,D,,0,0,,1,58D5DDA0D9D8FDEC,2.02E+13,16
103.8520589,1.283619821,KOI - The Arcade,"KOI Singapore offers a variety of healthy options such as their signature Oolong Tea, Green Tea, and Black Tea with less sugar or no sugar. They also have Fresh Lemon Green Tea, Yakult Green Tea, and Matcha Latte with low sugar options. Some outlets also offer salads and fresh fruit cups.",11,The Arcade,49317,Collyer Quay,D,,0,0,,1,C77947E3774E370E,2.02E+13,12
103.7064609,1.339830153,KOI - Jurong Point,"KOI Singapore offers a variety of healthy options such as their signature Oolong Tea, Green Tea, and Black Tea with less sugar or no sugar. They also have Fresh Lemon Green Tea, Yakult Green Tea, and Matcha Latte with low sugar options. Some outlets also offer salads and fresh fruit cups.",1,Jurong Point,648886,Jurong West Central 2,D,,0,0,,2,FCA5451CDBB139CC,2.02E+13,41C
103.7627412,1.378349713,KOI - Hillion Mall,"KOI Singapore offers a variety of healthy options such as their signature Oolong Tea, Green Tea, and Black Tea with less sugar or no sugar. They also have Fresh Lemon Green Tea, Yakult Green Tea, and Matcha Latte with low sugar options. Some outlets also offer salads and fresh fruit cups.",17,Hillion Mall,678278,Petir Road,D,,0,0,,B2,B978567BFC620378,2.02E+13,53
103.7441391,1.385672711,KOI - Choa Chu Kang,"KOI Singapore offers a variety of healthy options such as their signature Oolong Tea, Green Tea, and Black Tea with less sugar or no sugar. They also have Fresh Lemon Green Tea, Yakult Green Tea, and Matcha Latte with low sugar options. Some outlets also offer salads and fresh fruit cups.",10,Choa Chu Kang MRT,689810,Choa Chu Kang Avenue 4,D,,0,0,,1,7BAB3F8DDAF508CC,2.02E+13,4
103.8436568,1.320211,KOI - Novena Square,"KOI Singapore offers a variety of healthy options such as their signature Oolong Tea, Green Tea, and Black Tea with less sugar or no sugar. They also have Fresh Lemon Green Tea, Yakult Green Tea, and Matcha Latte with low sugar options. Some outlets also offer salads and fresh fruit cups.",238,Novena Square,307683,Thomson Road,D,,0,0,,1,27A6FB1D7A41CB0D,2.02E+13,61
103.7857623,1.304579616,Thyme @ Rochester - Rochester Park,Information currently unavailable,44,,139248,Rochester Park,R,,0,0,,,AFB68F670B0B5408,2.02E+13,
103.8273966,1.270452329,PSA - Keppel Distripark Cafeteria,Information currently unavailable,519,Keppel Distripark,99453,Kampong Bahru Road,I,,0,0,,1,AA784E352538DCDA,2.02E+13,108
103.8813266,1.310105645,AMGD - Guillemard Road,Information currently unavailable,94,,399717,Guillemard Road,O,,0,0,,,1067D27199B3B689,2.02E+13,
103.7676476,1.228748693,Sodexo - Shell Bukom Staff Canteen,Information currently unavailable,,,118382,Pulau Bukom,I,,0,0,,,69ED25C92AEFE41E,2.02E+13,
103.8050324,1.282431346,Sodexo - HP Staff Cafeteria Canteen,Information currently unavailable,1,Hewlett Packard Enterprise,109841,Depot Close,I,,0,0,,2,27BA92D1BA763D55,2.02E+13,1
103.890236,1.383440438,Al-Mawaddah Caf̩ - Masjid Al-Mawaddah,Information currently unavailable,151,Masjid Al-Mawaddah,544997,Compassvale Bow,I,,0,0,,,471DDB62E95A3D64,2.02E+13,
103.8161772,1.279463045,Sin Hong Yun Pte. Ltd. - DSTA,Information currently unavailable,1,DSTA,109679,Depot Road,I,,0,0,,,D691E36C065F3322,2.02E+13,
103.8357765,1.42969848,Gong Cha - Northpoint,"Gong Cha Singapore offers a variety of healthy options such as their Signature Fruit Teas, which are made with fresh fruits and no added sugar. They also have Milk Foam Green Tea and Oolong Tea, which can be customized with low-sugar options. Additionally, customers can add fruit or aloe vera as a healthy topping.",930,Northpoint City,769098,Yishun Avenue 2,D,,0,0,,1,C1B4B59072A941B0,2.02E+13,6
103.8940672,1.318856103,Gong Cha - Singpost,"Gong Cha Singapore offers a variety of healthy options such as their Signature Fruit Teas, which are made with fresh fruits and no added sugar. They also have Milk Foam Green Tea and Oolong Tea, which can be customized with low-sugar options. Additionally, customers can add fruit or aloe vera as a healthy topping.",10,Singapore Post Centre,408600,Eunos Road 8,D,,0,0,,1,3AF4830B2BCCFDCA,2.02E+13,"141A,141B"
103.8346761,1.302424166,Gong Cha - Takashimaya,"Gong Cha Singapore offers a variety of healthy options such as their Signature Fruit Teas, which are made with fresh fruits and no added sugar. They also have Milk Foam Green Tea and Oolong Tea, which can be customized with low-sugar options. Additionally, customers can add fruit or aloe vera as a healthy topping.",391A,Takashimaya,238873,Orchard Road,D,,0,0,,B208,8701F4D973AE1D73,2.02E+13,7
103.7734922,1.303995508,Gong Cha - NUS UTown,"Gong Cha Singapore offers a variety of healthy options such as their Signature Fruit Teas, which are made with fresh fruits and no added sugar. They also have Milk Foam Green Tea and Oolong Tea, which can be customized with low-sugar options. Additionally, customers can add fruit or aloe vera as a healthy topping.",1,NUS UTown,138602,Create Way,D,,0,0,,1,FBAAABA97BBE4AB4,2.02E+13,4
103.742586,1.334025287,Gong Cha - Westgate,"Gong Cha Singapore offers a variety of healthy options such as their Signature Fruit Teas, which are made with fresh fruits and no added sugar. They also have Milk Foam Green Tea and Oolong Tea, which can be customized with low-sugar options. Additionally, customers can add fruit or aloe vera as a healthy topping.",3,Westgate,608532,Gateway Drive,D,,0,0,,2,F7A1D2FA34190085,2.02E+13,27
103.9031003,1.319727155,Gong Cha - Eunos MRT,"Gong Cha Singapore offers a variety of healthy options such as their Signature Fruit Teas, which are made with fresh fruits and no added sugar. They also have Milk Foam Green Tea and Oolong Tea, which can be customized with low-sugar options. Additionally, customers can add fruit or aloe vera as a healthy topping.",30,Eunos MRT Station,409423,Eunos Crescent,D,,0,0,,1,A764CC28DF72C166,2.02E+13,10
103.8450476,1.300747543,Gong Cha - Plaza Singapura,"Gong Cha Singapore offers a variety of healthy options such as their Signature Fruit Teas, which are made with fresh fruits and no added sugar. They also have Milk Foam Green Tea and Oolong Tea, which can be customized with low-sugar options. Additionally, customers can add fruit or aloe vera as a healthy topping.",68,Plaza Singapura,238839,Orchard Road,D,,0,0,,1,1E13B07C455FF5DA,2.02E+13,K7
103.8509824,1.284339935,Gong Cha - Podium Tower,"Gong Cha Singapore offers a variety of healthy options such as their Signature Fruit Teas, which are made with fresh fruits and no added sugar. They also have Milk Foam Green Tea and Oolong Tea, which can be customized with low-sugar options. Additionally, customers can add fruit or aloe vera as a healthy topping.",1,Shopping Podium Tower,48616,Raffles Place,D,,0,0,,B1,2046D88BEDF0A5D0,2.02E+13,39
103.7860668,1.436819624,Gong Cha - Woodlands MRT,"Gong Cha Singapore offers a variety of healthy options such as their Signature Fruit Teas, which are made with fresh fruits and no added sugar. They also have Milk Foam Green Tea and Oolong Tea, which can be customized with low-sugar options. Additionally, customers can add fruit or aloe vera as a healthy topping.",30,Woodlands MRT Station,738343,Woodlands Avenue,D,,0,0,,B1,58D5DDA0353D7F48,2.02E+13,40
103.8360921,1.428035845,Green Signature - Northpoint City,Information currently unavailable,1,Northpoint City,768019,Northpoint Drive,R,,0,0,,2,BD725D1715AF35D5,2.02E+13,"128,129"
103.8527683,1.293760279,Sufood - Raffles City,Information currently unavailable,252,Raffles City,179103,North Bridge Road,R,,0,0,,2,F7358B2C81F9CBC0,2.02E+13,19
103.8474181,1.283770155,Sushi Tei - China Square Central,"Sushi Tei Singapore offers a variety of healthy options such as sushi rolls with fresh fish and vegetables, sashimi, salads, grilled seafood and meats, and hot pot dishes with vegetables and tofu. They also have vegetarian and gluten-free options available.",20,China Square Central,48422,Cross Street,R,,0,0,,1,6DDEE60215C27CCC,2.02E+13,"28,30"
103.7961052,1.310529774,Sushi Tei - Hollang Villang,"Sushi Tei Singapore offers a variety of healthy options such as sushi rolls with fresh fish and vegetables, sashimi, salads, grilled seafood and meats, and hot pot dishes with vegetables and tofu. They also have vegetarian and gluten-free options available.",118,Raffles @ Holland Village,278997,Holland Avenue,R,,0,0,,3,B553BC74592F64DE,2.02E+13,4
103.7431704,1.33320021,Sushi Tei - JEM,"Sushi Tei Singapore offers a variety of healthy options such as sushi rolls with fresh fish and vegetables, sashimi, salads, grilled seafood and meats, and hot pot dishes with vegetables and tofu. They also have vegetarian and gluten-free options available.",50,JEM,608549,Jurong Gateway Road,R,,0,0,,3,F0F20CDEF493CDDB,2.02E+13,18
103.8227889,1.279953974,Sushi Tei - North Point,"Sushi Tei Singapore offers a variety of healthy options such as sushi rolls with fresh fish and vegetables, sashimi, salads, grilled seafood and meats, and hot pot dishes with vegetables and tofu. They also have vegetarian and gluten-free options available.",120,Cendex Centre,169208,Lower Delta Road,R,,0,0,,2,167FC3665554B526,2.02E+13,"10,11,2020"
103.8352403,1.303723214,Sushi Tei - Orchard Paragon,"Sushi Tei Singapore offers a variety of healthy options such as sushi rolls with fresh fish and vegetables, sashimi, salads, grilled seafood and meats, and hot pot dishes with vegetables and tofu. They also have vegetarian and gluten-free options available.",290,Paragon,238859,Orchard Road,R,,0,0,,5,B22AF3F25E39CA0B,2.02E+13,"4,5,2020"
103.8527683,1.293760279,Sushi Tei - Raffles City,"Sushi Tei Singapore offers a variety of healthy options such as sushi rolls with fresh fish and vegetables, sashimi, salads, grilled seafood and meats, and hot pot dishes with vegetables and tofu. They also have vegetarian and gluten-free options available.",252,Raffles City Shopping Centre,179103,North Bridge Road,R,,0,0,,3,F7358B2CCB179C97,2.02E+13,"13,14"
103.8717045,1.350438172,Sushi Tei - Serangoon Central,"Sushi Tei Singapore offers a variety of healthy options such as sushi rolls with fresh fish and vegetables, sashimi, salads, grilled seafood and meats, and hot pot dishes with vegetables and tofu. They also have vegetarian and gluten-free options available.",23,NEX,556083,Serangoon Central,R,,0,0,,3,0D7832C1384C9C39,2.02E+13,"15,16"
103.8654876,1.364207954,Sushi Tei - Serangoon Garden Way,"Sushi Tei Singapore offers a variety of healthy options such as sushi rolls with fresh fish and vegetables, sashimi, salads, grilled seafood and meats, and hot pot dishes with vegetables and tofu. They also have vegetarian and gluten-free options available.","64,64A",,555960,Serangoon Garden Way,R,,0,0,,,BF02F3B2138B7925,2.02E+13,
103.9450195,1.35431556,Sushi Tei - Tampined One,"Sushi Tei Singapore offers a variety of healthy options such as sushi rolls with fresh fish and vegetables, sashimi, salads, grilled seafood and meats, and hot pot dishes with vegetables and tofu. They also have vegetarian and gluten-free options available.",10,Tampines One,529536,Tampines Central 1,R,,0,0,,4,30AF058A1AA955FC,2.02E+13,12
103.8269351,1.286463453,Sushi Tei - Tiong Bahru Plaza,"Sushi Tei Singapore offers a variety of healthy options such as sushi rolls with fresh fish and vegetables, sashimi, salads, grilled seafood and meats, and hot pot dishes with vegetables and tofu. They also have vegetarian and gluten-free options available.",302,Tiong Bahru Plaza,168732,Tiong Bahru Road,R,,0,0,,3,529D58201ECBE920,2.02E+13,110
103.8309198,1.354669019,Sushi Tei - Thomson Plaza,"Sushi Tei Singapore offers a variety of healthy options such as sushi rolls with fresh fish and vegetables, sashimi, salads, grilled seafood and meats, and hot pot dishes with vegetables and tofu. They also have vegetarian and gluten-free options available.",301,Thomson Plaza,574408,Upper Thomson Road,R,,0,0,,3,017D965E32B6FEC5,2.02E+13,46
103.8215893,1.263895802,Sushi Tei - VivoCity,"Sushi Tei Singapore offers a variety of healthy options such as sushi rolls with fresh fish and vegetables, sashimi, salads, grilled seafood and meats, and hot pot dishes with vegetables and tofu. They also have vegetarian and gluten-free options available.",1,Vivo City,98585,Harbourfront Walk,R,,0,0,,2,57517317FB443B9A,2.02E+13,"152,153"
103.7652845,1.303582681,Sushi Tei - West Coast Plaza,"Sushi Tei Singapore offers a variety of healthy options such as sushi rolls with fresh fish and vegetables, sashimi, salads, grilled seafood and meats, and hot pot dishes with vegetables and tofu. They also have vegetarian and gluten-free options available.",154,West Coast Plaza Shopping Mall,127371,West Coast Road,R,,0,0,,1,F9892694C0D07903,2.02E+13,69
